"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2020Q3","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.891.735,0",""
"2020Q3","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","47.339.132,0",""
"2020Q3","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","247.634.015,0",""
"2020Q3","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","24.166,8",""
"2020Q3","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","58.517.738,6",""
"2020Q3","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","26.617.200,0",""
"2020Q3","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","698.317,0",""
"2020Q3","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","131.352.800,0",""
"2020Q3","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","491.181.500,0",""
"2020Q3","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","47.220.682,0",""
"2020Q3","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.894.699.000,0",""
"2020Q3","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","350.106,0",""
"2020Q3","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2020Q3","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","668.098,0",""
"2020Q3","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","485.144,0",""
"2020Q3","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","81.362,0",""
"2020Q3","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
